schemaVersion,recordType,source.name,source.url,content.company,content.date,content.is_remote,content.role_family,content.title,collectedAt
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0752,Anthropic,2026-09-06T10:24:03.452618Z,True,Research,Research AI specialist 0752,2026-09-07T09:16:03.481048Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0753,Cohere,2026-09-07T09:13:03.452618Z,False,Product,Product AI specialist 0753,2026-09-07T09:16:03.481058Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0754,Mistral AI,2026-09-07T09:02:03.452618Z,True,Data,Data AI specialist 0754,2026-09-07T09:16:03.481068Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0755,Scale AI,2026-09-07T08:51:03.452618Z,True,Design,Design AI specialist 0755,2026-09-07T09:16:03.481074Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0756,Perplexity,2026-09-07T08:40:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0756,2026-09-07T09:16:03.481078Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0757,OpenAI,2026-09-07T08:29:03.452618Z,True,Engineering,Engineering AI specialist 0757,2026-09-07T09:16:03.481083Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0758,Anthropic,2026-09-07T08:18:03.452618Z,True,Research,Research AI specialist 0758,2026-09-07T09:16:03.481087Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0759,Cohere,2026-09-07T08:07:03.452618Z,False,Product,Product AI specialist 0759,2026-09-07T09:16:03.481094Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0760,Mistral AI,2026-09-07T07:56:03.452618Z,True,Data,Data AI specialist 0760,2026-09-07T09:16:03.481099Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0761,Scale AI,2026-09-07T07:45:03.452618Z,True,Design,Design AI specialist 0761,2026-09-07T09:16:03.481105Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0762,Perplexity,2026-09-07T07:34:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0762,2026-09-07T09:16:03.481111Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0763,OpenAI,2026-09-07T07:23:03.452618Z,True,Engineering,Engineering AI specialist 0763,2026-09-07T09:16:03.481116Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0764,Anthropic,2026-09-07T07:12:03.452618Z,True,Research,Research AI specialist 0764,2026-09-07T09:16:03.481121Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0765,Cohere,2026-09-07T07:01:03.452618Z,False,Product,Product AI specialist 0765,2026-09-07T09:16:03.481126Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0766,Mistral AI,2026-09-07T06:50:03.452618Z,True,Data,Data AI specialist 0766,2026-09-07T09:16:03.481130Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0767,Scale AI,2026-09-07T06:39:03.452618Z,True,Design,Design AI specialist 0767,2026-09-07T09:16:03.481135Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0768,Perplexity,2026-09-07T06:28:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0768,2026-09-07T09:16:03.481143Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0769,OpenAI,2026-09-07T06:17:03.452618Z,True,Engineering,Engineering AI specialist 0769,2026-09-07T09:16:03.481147Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0770,Anthropic,2026-09-07T06:06:03.452618Z,True,Research,Research AI specialist 0770,2026-09-07T09:16:03.481152Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0771,Cohere,2026-09-07T05:55:03.452618Z,False,Product,Product AI specialist 0771,2026-09-07T09:16:03.481157Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0772,Mistral AI,2026-09-07T05:44:03.452618Z,True,Data,Data AI specialist 0772,2026-09-07T09:16:03.481161Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0773,Scale AI,2026-09-07T05:33:03.452618Z,True,Design,Design AI specialist 0773,2026-09-07T09:16:03.481167Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0774,Perplexity,2026-09-07T05:22:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0774,2026-09-07T09:16:03.481172Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0775,OpenAI,2026-09-07T05:11:03.452618Z,True,Engineering,Engineering AI specialist 0775,2026-09-07T09:16:03.481177Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0776,Anthropic,2026-09-07T05:00:03.452618Z,True,Research,Research AI specialist 0776,2026-09-07T09:16:03.481182Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0777,Cohere,2026-09-07T04:49:03.452618Z,False,Product,Product AI specialist 0777,2026-09-07T09:16:03.481188Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0778,Mistral AI,2026-09-07T04:38:03.452618Z,True,Data,Data AI specialist 0778,2026-09-07T09:16:03.481193Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0779,Scale AI,2026-09-07T04:27:03.452618Z,True,Design,Design AI specialist 0779,2026-09-07T09:16:03.481198Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0780,Perplexity,2026-09-07T04:16:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0780,2026-09-07T09:16:03.481202Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0781,OpenAI,2026-09-07T04:05:03.452618Z,True,Engineering,Engineering AI specialist 0781,2026-09-07T09:16:03.481207Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0782,Anthropic,2026-09-07T03:54:03.452618Z,True,Research,Research AI specialist 0782,2026-09-07T09:16:03.481211Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0783,Cohere,2026-09-07T03:43:03.452618Z,False,Product,Product AI specialist 0783,2026-09-07T09:16:03.481216Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0784,Mistral AI,2026-09-07T03:32:03.452618Z,True,Data,Data AI specialist 0784,2026-09-07T09:16:03.481222Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0785,Scale AI,2026-09-07T03:21:03.452618Z,True,Design,Design AI specialist 0785,2026-09-07T09:16:03.481227Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0786,Perplexity,2026-09-07T03:10:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0786,2026-09-07T09:16:03.481231Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0787,OpenAI,2026-09-07T02:59:03.452618Z,True,Engineering,Engineering AI specialist 0787,2026-09-07T09:16:03.481236Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0788,Anthropic,2026-09-07T02:48:03.452618Z,True,Research,Research AI specialist 0788,2026-09-07T09:16:03.481240Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0789,Cohere,2026-09-07T02:37:03.452618Z,False,Product,Product AI specialist 0789,2026-09-07T09:16:03.481245Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0790,Mistral AI,2026-09-07T02:26:03.452618Z,True,Data,Data AI specialist 0790,2026-09-07T09:16:03.481250Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0791,Scale AI,2026-09-07T02:15:03.452618Z,True,Design,Design AI specialist 0791,2026-09-07T09:16:03.481255Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0792,Perplexity,2026-09-07T02:04:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0792,2026-09-07T09:16:03.481262Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0793,OpenAI,2026-09-07T01:53:03.452618Z,True,Engineering,Engineering AI specialist 0793,2026-09-07T09:16:03.481268Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0794,Anthropic,2026-09-07T01:42:03.452618Z,True,Research,Research AI specialist 0794,2026-09-07T09:16:03.481273Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0795,Cohere,2026-09-07T01:31:03.452618Z,False,Product,Product AI specialist 0795,2026-09-07T09:16:03.481279Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0796,Mistral AI,2026-09-07T01:20:03.452618Z,True,Data,Data AI specialist 0796,2026-09-07T09:16:03.481284Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0797,Scale AI,2026-09-07T01:09:03.452618Z,True,Design,Design AI specialist 0797,2026-09-07T09:16:03.481288Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0798,Perplexity,2026-09-07T00:58:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0798,2026-09-07T09:16:03.481293Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0799,OpenAI,2026-09-07T00:47:03.452618Z,True,Engineering,Engineering AI specialist 0799,2026-09-07T09:16:03.481299Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0800,Anthropic,2026-09-07T00:36:03.452618Z,True,Research,Research AI specialist 0800,2026-09-07T09:16:03.481304Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0801,Cohere,2026-09-07T00:25:03.452618Z,False,Product,Product AI specialist 0801,2026-09-07T09:16:03.483961Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0802,Mistral AI,2026-09-07T00:14:03.452618Z,True,Data,Data AI specialist 0802,2026-09-07T09:16:03.483969Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0803,Scale AI,2026-09-07T00:03:03.452618Z,True,Design,Design AI specialist 0803,2026-09-07T09:16:03.483977Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0804,Perplexity,2026-09-06T23:52:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0804,2026-09-07T09:16:03.483983Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0805,OpenAI,2026-09-06T23:41:03.452618Z,True,Engineering,Engineering AI specialist 0805,2026-09-07T09:16:03.483989Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0806,Anthropic,2026-09-06T23:30:03.452618Z,True,Research,Research AI specialist 0806,2026-09-07T09:16:03.483994Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0807,Cohere,2026-09-06T23:19:03.452618Z,False,Product,Product AI specialist 0807,2026-09-07T09:16:03.483999Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0808,Mistral AI,2026-09-06T23:08:03.452618Z,True,Data,Data AI specialist 0808,2026-09-07T09:16:03.484005Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0809,Scale AI,2026-09-06T22:57:03.452618Z,True,Design,Design AI specialist 0809,2026-09-07T09:16:03.484012Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0810,Perplexity,2026-09-06T22:46:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0810,2026-09-07T09:16:03.484017Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0811,OpenAI,2026-09-06T22:35:03.452618Z,True,Engineering,Engineering AI specialist 0811,2026-09-07T09:16:03.484022Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0812,Anthropic,2026-09-06T22:24:03.452618Z,True,Research,Research AI specialist 0812,2026-09-07T09:16:03.484027Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0813,Cohere,2026-09-06T22:13:03.452618Z,False,Product,Product AI specialist 0813,2026-09-07T09:16:03.484032Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0814,Mistral AI,2026-09-06T22:02:03.452618Z,True,Data,Data AI specialist 0814,2026-09-07T09:16:03.484036Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0815,Scale AI,2026-09-06T21:51:03.452618Z,True,Design,Design AI specialist 0815,2026-09-07T09:16:03.484041Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0816,Perplexity,2026-09-06T21:40:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0816,2026-09-07T09:16:03.484045Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0817,OpenAI,2026-09-06T21:29:03.452618Z,True,Engineering,Engineering AI specialist 0817,2026-09-07T09:16:03.484052Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0818,Anthropic,2026-09-06T21:18:03.452618Z,True,Research,Research AI specialist 0818,2026-09-07T09:16:03.484057Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0819,Cohere,2026-09-06T21:07:03.452618Z,False,Product,Product AI specialist 0819,2026-09-07T09:16:03.484061Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0820,Mistral AI,2026-09-06T20:56:03.452618Z,True,Data,Data AI specialist 0820,2026-09-07T09:16:03.484066Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0821,Scale AI,2026-09-06T20:45:03.452618Z,True,Design,Design AI specialist 0821,2026-09-07T09:16:03.484072Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0822,Perplexity,2026-09-06T20:34:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0822,2026-09-07T09:16:03.484077Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0823,OpenAI,2026-09-06T20:23:03.452618Z,True,Engineering,Engineering AI specialist 0823,2026-09-07T09:16:03.484082Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0824,Anthropic,2026-09-06T20:12:03.452618Z,True,Research,Research AI specialist 0824,2026-09-07T09:16:03.484087Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0825,Cohere,2026-09-06T20:01:03.452618Z,False,Product,Product AI specialist 0825,2026-09-07T09:16:03.484093Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0826,Mistral AI,2026-09-06T19:50:03.452618Z,True,Data,Data AI specialist 0826,2026-09-07T09:16:03.484098Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0827,Scale AI,2026-09-06T19:39:03.452618Z,True,Design,Design AI specialist 0827,2026-09-07T09:16:03.484104Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0828,Perplexity,2026-09-06T19:28:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0828,2026-09-07T09:16:03.484109Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0829,OpenAI,2026-09-06T19:17:03.452618Z,True,Engineering,Engineering AI specialist 0829,2026-09-07T09:16:03.484114Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0830,Anthropic,2026-09-06T19:06:03.452618Z,True,Research,Research AI specialist 0830,2026-09-07T09:16:03.484119Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0831,Cohere,2026-09-06T18:55:03.452618Z,False,Product,Product AI specialist 0831,2026-09-07T09:16:03.484125Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0832,Mistral AI,2026-09-06T18:44:03.452618Z,True,Data,Data AI specialist 0832,2026-09-07T09:16:03.484130Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0833,Scale AI,2026-09-06T18:33:03.452618Z,True,Design,Design AI specialist 0833,2026-09-07T09:16:03.484136Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0834,Perplexity,2026-09-06T18:22:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0834,2026-09-07T09:16:03.484140Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0835,OpenAI,2026-09-06T18:11:03.452618Z,True,Engineering,Engineering AI specialist 0835,2026-09-07T09:16:03.484145Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0836,Anthropic,2026-09-06T18:00:03.452618Z,True,Research,Research AI specialist 0836,2026-09-07T09:16:03.484150Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0837,Cohere,2026-09-06T17:49:03.452618Z,False,Product,Product AI specialist 0837,2026-09-07T09:16:03.484155Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0838,Mistral AI,2026-09-06T17:38:03.452618Z,True,Data,Data AI specialist 0838,2026-09-07T09:16:03.484160Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0839,Scale AI,2026-09-06T17:27:03.452618Z,True,Design,Design AI specialist 0839,2026-09-07T09:16:03.484164Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0840,Perplexity,2026-09-06T17:16:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0840,2026-09-07T09:16:03.484171Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0841,OpenAI,2026-09-06T17:05:03.452618Z,True,Engineering,Engineering AI specialist 0841,2026-09-07T09:16:03.484176Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0842,Anthropic,2026-09-06T16:54:03.452618Z,True,Research,Research AI specialist 0842,2026-09-07T09:16:03.484181Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0843,Cohere,2026-09-06T16:43:03.452618Z,False,Product,Product AI specialist 0843,2026-09-07T09:16:03.484186Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0844,Mistral AI,2026-09-06T16:32:03.452618Z,True,Data,Data AI specialist 0844,2026-09-07T09:16:03.484192Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0845,Scale AI,2026-09-06T16:21:03.452618Z,True,Design,Design AI specialist 0845,2026-09-07T09:16:03.484198Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0846,Perplexity,2026-09-06T16:10:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0846,2026-09-07T09:16:03.484203Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0847,OpenAI,2026-09-06T15:59:03.452618Z,True,Engineering,Engineering AI specialist 0847,2026-09-07T09:16:03.484207Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0848,Anthropic,2026-09-06T15:48:03.452618Z,True,Research,Research AI specialist 0848,2026-09-07T09:16:03.484213Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0849,Cohere,2026-09-06T15:37:03.452618Z,False,Product,Product AI specialist 0849,2026-09-07T09:16:03.484218Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0850,Mistral AI,2026-09-06T15:26:03.452618Z,True,Data,Data AI specialist 0850,2026-09-07T09:16:03.484222Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0851,Scale AI,2026-09-06T15:15:03.452618Z,True,Design,Design AI specialist 0851,2026-09-07T09:16:03.484229Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0852,Perplexity,2026-09-06T15:04:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0852,2026-09-07T09:16:03.484234Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0853,OpenAI,2026-09-06T14:53:03.452618Z,True,Engineering,Engineering AI specialist 0853,2026-09-07T09:16:03.484239Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0854,Anthropic,2026-09-06T14:42:03.452618Z,True,Research,Research AI specialist 0854,2026-09-07T09:16:03.484244Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0855,Cohere,2026-09-06T14:31:03.452618Z,False,Product,Product AI specialist 0855,2026-09-07T09:16:03.484248Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0856,Mistral AI,2026-09-06T14:20:03.452618Z,True,Data,Data AI specialist 0856,2026-09-07T09:16:03.484254Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0857,Scale AI,2026-09-06T14:09:03.452618Z,True,Design,Design AI specialist 0857,2026-09-07T09:16:03.484259Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0858,Perplexity,2026-09-06T13:58:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0858,2026-09-07T09:16:03.484264Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0859,OpenAI,2026-09-06T13:47:03.452618Z,True,Engineering,Engineering AI specialist 0859,2026-09-07T09:16:03.484270Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0860,Anthropic,2026-09-06T13:36:03.452618Z,True,Research,Research AI specialist 0860,2026-09-07T09:16:03.484275Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0861,Cohere,2026-09-06T13:25:03.452618Z,False,Product,Product AI specialist 0861,2026-09-07T09:16:03.484280Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0862,Mistral AI,2026-09-06T13:14:03.452618Z,True,Data,Data AI specialist 0862,2026-09-07T09:16:03.484285Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0863,Scale AI,2026-09-06T13:03:03.452618Z,True,Design,Design AI specialist 0863,2026-09-07T09:16:03.484292Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0864,Perplexity,2026-09-06T12:52:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0864,2026-09-07T09:16:03.484298Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0865,OpenAI,2026-09-06T12:41:03.452618Z,True,Engineering,Engineering AI specialist 0865,2026-09-07T09:16:03.484303Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0866,Anthropic,2026-09-06T12:30:03.452618Z,True,Research,Research AI specialist 0866,2026-09-07T09:16:03.484308Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0867,Cohere,2026-09-06T12:19:03.452618Z,False,Product,Product AI specialist 0867,2026-09-07T09:16:03.484313Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0868,Mistral AI,2026-09-06T12:08:03.452618Z,True,Data,Data AI specialist 0868,2026-09-07T09:16:03.484317Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0869,Scale AI,2026-09-06T11:57:03.452618Z,True,Design,Design AI specialist 0869,2026-09-07T09:16:03.484322Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0870,Perplexity,2026-09-06T11:46:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0870,2026-09-07T09:16:03.484327Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0871,OpenAI,2026-09-06T11:35:03.452618Z,True,Engineering,Engineering AI specialist 0871,2026-09-07T09:16:03.484333Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0872,Anthropic,2026-09-06T11:24:03.452618Z,True,Research,Research AI specialist 0872,2026-09-07T09:16:03.484338Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0873,Cohere,2026-09-06T11:13:03.452618Z,False,Product,Product AI specialist 0873,2026-09-07T09:16:03.484342Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0874,Mistral AI,2026-09-06T11:02:03.452618Z,True,Data,Data AI specialist 0874,2026-09-07T09:16:03.484347Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0875,Scale AI,2026-09-06T10:51:03.452618Z,True,Design,Design AI specialist 0875,2026-09-07T09:16:03.484354Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0876,Perplexity,2026-09-06T10:40:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0876,2026-09-07T09:16:03.484359Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0877,OpenAI,2026-09-06T10:29:03.452618Z,True,Engineering,Engineering AI specialist 0877,2026-09-07T09:16:03.484364Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0878,Anthropic,2026-09-06T10:18:03.452618Z,True,Research,Research AI specialist 0878,2026-09-07T09:16:03.484369Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0879,Cohere,2026-09-07T09:07:03.452618Z,False,Product,Product AI specialist 0879,2026-09-07T09:16:03.484375Z
1.0,JOB,Greenhouse AI Jobs,https://www.greenhouse.com/jobs?job=frontieratlas-0880,Mistral AI,2026-09-07T08:56:03.452618Z,True,Data,Data AI specialist 0880,2026-09-07T09:16:03.484380Z
1.0,JOB,LinkedIn AI Jobs,https://www.linkedin.com/jobs/ai-jobs/?job=frontieratlas-0881,Scale AI,2026-09-07T08:45:03.452618Z,True,Design,Design AI specialist 0881,2026-09-07T09:16:03.484386Z
1.0,JOB,Wellfound AI Jobs,https://wellfound.com/jobs?job=frontieratlas-0882,Perplexity,2026-09-07T08:34:03.452618Z,False,Go-to-market,Go-to-market AI specialist 0882,2026-09-07T09:16:03.484391Z
1.0,JOB,AI Jobs,https://aijobs.net/?job=frontieratlas-0883,OpenAI,2026-09-07T08:23:03.452618Z,True,Engineering,Engineering AI specialist 0883,2026-09-07T09:16:03.484397Z
1.0,JOB,Otta AI,https://otta.com/jobs?job=frontieratlas-0884,Anthropic,2026-09-07T08:12:03.452618Z,True,Research,Research AI specialist 0884,2026-09-07T09:16:03.484402Z
