schemaVersion,recordType,source.name,source.url,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0745: Language Models,"['Researcher 67', 'Researcher 5']",https://arxiv.org/abs/2601.00745,https://github.com/frontieratlas/paper-0745,3065,2026-08-23T09:16:03.451621Z,2026-09-07T09:16:03.480349Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0746: Multimodal Learning,"['Researcher 68', 'Researcher 6']",https://arxiv.org/abs/2601.00746,https://github.com/frontieratlas/paper-0746,3102,2026-08-22T09:16:03.451621Z,2026-09-07T09:16:03.480354Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0747: Robotics,"['Researcher 69', 'Researcher 7']",https://arxiv.org/abs/2601.00747,https://github.com/frontieratlas/paper-0747,3139,2026-08-21T09:16:03.451621Z,2026-09-07T09:16:03.480360Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0748: Alignment,"['Researcher 70', 'Researcher 8']",https://arxiv.org/abs/2601.00748,https://github.com/frontieratlas/paper-0748,3176,2026-08-20T09:16:03.451621Z,2026-09-07T09:16:03.480366Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0749: Computer Vision,"['Researcher 71', 'Researcher 9']",https://arxiv.org/abs/2601.00749,https://github.com/frontieratlas/paper-0749,3213,2026-08-19T09:16:03.451621Z,2026-09-07T09:16:03.480371Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0750: Generative Modeling,"['Researcher 72', 'Researcher 10']",https://arxiv.org/abs/2601.00750,https://github.com/frontieratlas/paper-0750,3250,2026-08-18T09:16:03.451621Z,2026-09-07T09:16:03.480377Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0751: Retrieval,"['Researcher 73', 'Researcher 11']",https://arxiv.org/abs/2601.00751,https://github.com/frontieratlas/paper-0751,3287,2026-08-17T09:16:03.451621Z,2026-09-07T09:16:03.480386Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0752: Agents,"['Researcher 74', 'Researcher 12']",https://arxiv.org/abs/2601.00752,https://github.com/frontieratlas/paper-0752,3324,2026-08-16T09:16:03.451621Z,2026-09-07T09:16:03.480394Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0753: Language Models,"['Researcher 75', 'Researcher 13']",https://arxiv.org/abs/2601.00753,https://github.com/frontieratlas/paper-0753,3361,2026-08-15T09:16:03.451621Z,2026-09-07T09:16:03.480400Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0754: Multimodal Learning,"['Researcher 76', 'Researcher 14']",https://arxiv.org/abs/2601.00754,https://github.com/frontieratlas/paper-0754,3398,2026-08-14T09:16:03.451621Z,2026-09-07T09:16:03.480406Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0755: Robotics,"['Researcher 77', 'Researcher 15']",https://arxiv.org/abs/2601.00755,https://github.com/frontieratlas/paper-0755,3435,2026-08-13T09:16:03.451621Z,2026-09-07T09:16:03.480412Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0756: Alignment,"['Researcher 78', 'Researcher 16']",https://arxiv.org/abs/2601.00756,https://github.com/frontieratlas/paper-0756,3472,2026-08-12T09:16:03.451621Z,2026-09-07T09:16:03.480418Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0757: Computer Vision,"['Researcher 79', 'Researcher 17']",https://arxiv.org/abs/2601.00757,https://github.com/frontieratlas/paper-0757,3509,2026-08-11T09:16:03.451621Z,2026-09-07T09:16:03.480423Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0758: Generative Modeling,"['Researcher 80', 'Researcher 18']",https://arxiv.org/abs/2601.00758,https://github.com/frontieratlas/paper-0758,3546,2026-08-10T09:16:03.451621Z,2026-09-07T09:16:03.480429Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0759: Retrieval,"['Researcher 81', 'Researcher 19']",https://arxiv.org/abs/2601.00759,https://github.com/frontieratlas/paper-0759,3583,2026-08-09T09:16:03.451621Z,2026-09-07T09:16:03.480434Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0760: Agents,"['Researcher 82', 'Researcher 20']",https://arxiv.org/abs/2601.00760,https://github.com/frontieratlas/paper-0760,3620,2026-08-08T09:16:03.451621Z,2026-09-07T09:16:03.480441Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0761: Language Models,"['Researcher 83', 'Researcher 21']",https://arxiv.org/abs/2601.00761,https://github.com/frontieratlas/paper-0761,3657,2026-08-07T09:16:03.451621Z,2026-09-07T09:16:03.480447Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0762: Multimodal Learning,"['Researcher 84', 'Researcher 22']",https://arxiv.org/abs/2601.00762,https://github.com/frontieratlas/paper-0762,3694,2026-08-06T09:16:03.451621Z,2026-09-07T09:16:03.480456Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0763: Robotics,"['Researcher 85', 'Researcher 23']",https://arxiv.org/abs/2601.00763,https://github.com/frontieratlas/paper-0763,3731,2026-08-05T09:16:03.451621Z,2026-09-07T09:16:03.480462Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0764: Alignment,"['Researcher 86', 'Researcher 24']",https://arxiv.org/abs/2601.00764,https://github.com/frontieratlas/paper-0764,3768,2026-08-04T09:16:03.451621Z,2026-09-07T09:16:03.480470Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0765: Computer Vision,"['Researcher 87', 'Researcher 25']",https://arxiv.org/abs/2601.00765,https://github.com/frontieratlas/paper-0765,3805,2026-08-03T09:16:03.451621Z,2026-09-07T09:16:03.480476Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0766: Generative Modeling,"['Researcher 88', 'Researcher 26']",https://arxiv.org/abs/2601.00766,https://github.com/frontieratlas/paper-0766,3842,2026-08-02T09:16:03.451621Z,2026-09-07T09:16:03.480481Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0767: Retrieval,"['Researcher 89', 'Researcher 27']",https://arxiv.org/abs/2601.00767,https://github.com/frontieratlas/paper-0767,3879,2026-08-01T09:16:03.451621Z,2026-09-07T09:16:03.480487Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0768: Agents,"['Researcher 90', 'Researcher 28']",https://arxiv.org/abs/2601.00768,https://github.com/frontieratlas/paper-0768,3916,2026-07-31T09:16:03.451621Z,2026-09-07T09:16:03.480494Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0769: Language Models,"['Researcher 91', 'Researcher 29']",https://arxiv.org/abs/2601.00769,https://github.com/frontieratlas/paper-0769,3953,2026-07-30T09:16:03.451621Z,2026-09-07T09:16:03.480502Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0770: Multimodal Learning,"['Researcher 92', 'Researcher 30']",https://arxiv.org/abs/2601.00770,https://github.com/frontieratlas/paper-0770,3990,2026-07-29T09:16:03.451621Z,2026-09-07T09:16:03.480509Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0771: Robotics,"['Researcher 93', 'Researcher 31']",https://arxiv.org/abs/2601.00771,https://github.com/frontieratlas/paper-0771,4027,2026-07-28T09:16:03.451621Z,2026-09-07T09:16:03.480515Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0772: Alignment,"['Researcher 94', 'Researcher 32']",https://arxiv.org/abs/2601.00772,https://github.com/frontieratlas/paper-0772,4064,2026-07-27T09:16:03.451621Z,2026-09-07T09:16:03.480522Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0773: Computer Vision,"['Researcher 95', 'Researcher 33']",https://arxiv.org/abs/2601.00773,https://github.com/frontieratlas/paper-0773,4101,2026-07-26T09:16:03.451621Z,2026-09-07T09:16:03.480528Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0774: Generative Modeling,"['Researcher 96', 'Researcher 34']",https://arxiv.org/abs/2601.00774,https://github.com/frontieratlas/paper-0774,4138,2026-07-25T09:16:03.451621Z,2026-09-07T09:16:03.480534Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0775: Retrieval,"['Researcher 97', 'Researcher 35']",https://arxiv.org/abs/2601.00775,https://github.com/frontieratlas/paper-0775,4175,2026-07-24T09:16:03.451621Z,2026-09-07T09:16:03.480541Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0776: Agents,"['Researcher 1', 'Researcher 36']",https://arxiv.org/abs/2601.00776,https://github.com/frontieratlas/paper-0776,4212,2026-07-23T09:16:03.451621Z,2026-09-07T09:16:03.480546Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0777: Language Models,"['Researcher 2', 'Researcher 37']",https://arxiv.org/abs/2601.00777,https://github.com/frontieratlas/paper-0777,4249,2026-07-22T09:16:03.451621Z,2026-09-07T09:16:03.480552Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0778: Multimodal Learning,"['Researcher 3', 'Researcher 38']",https://arxiv.org/abs/2601.00778,https://github.com/frontieratlas/paper-0778,4286,2026-07-21T09:16:03.451621Z,2026-09-07T09:16:03.480557Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0779: Robotics,"['Researcher 4', 'Researcher 39']",https://arxiv.org/abs/2601.00779,https://github.com/frontieratlas/paper-0779,4323,2026-07-20T09:16:03.451621Z,2026-09-07T09:16:03.480563Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0780: Alignment,"['Researcher 5', 'Researcher 40']",https://arxiv.org/abs/2601.00780,https://github.com/frontieratlas/paper-0780,4360,2026-07-19T09:16:03.451621Z,2026-09-07T09:16:03.480569Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0781: Computer Vision,"['Researcher 6', 'Researcher 41']",https://arxiv.org/abs/2601.00781,https://github.com/frontieratlas/paper-0781,4397,2026-07-18T09:16:03.451621Z,2026-09-07T09:16:03.480575Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0782: Generative Modeling,"['Researcher 7', 'Researcher 42']",https://arxiv.org/abs/2601.00782,https://github.com/frontieratlas/paper-0782,4434,2026-07-17T09:16:03.451621Z,2026-09-07T09:16:03.480581Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0783: Retrieval,"['Researcher 8', 'Researcher 43']",https://arxiv.org/abs/2601.00783,https://github.com/frontieratlas/paper-0783,4471,2026-07-16T09:16:03.451621Z,2026-09-07T09:16:03.480589Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0784: Agents,"['Researcher 9', 'Researcher 44']",https://arxiv.org/abs/2601.00784,https://github.com/frontieratlas/paper-0784,4508,2026-07-15T09:16:03.451621Z,2026-09-07T09:16:03.480596Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0785: Language Models,"['Researcher 10', 'Researcher 45']",https://arxiv.org/abs/2601.00785,https://github.com/frontieratlas/paper-0785,4545,2026-07-14T09:16:03.451621Z,2026-09-07T09:16:03.480602Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0786: Multimodal Learning,"['Researcher 11', 'Researcher 46']",https://arxiv.org/abs/2601.00786,https://github.com/frontieratlas/paper-0786,4582,2026-07-13T09:16:03.451621Z,2026-09-07T09:16:03.480609Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0787: Robotics,"['Researcher 12', 'Researcher 47']",https://arxiv.org/abs/2601.00787,https://github.com/frontieratlas/paper-0787,4619,2026-07-12T09:16:03.451621Z,2026-09-07T09:16:03.480617Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0788: Alignment,"['Researcher 13', 'Researcher 48']",https://arxiv.org/abs/2601.00788,https://github.com/frontieratlas/paper-0788,4656,2026-07-11T09:16:03.451621Z,2026-09-07T09:16:03.480623Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0789: Computer Vision,"['Researcher 14', 'Researcher 49']",https://arxiv.org/abs/2601.00789,https://github.com/frontieratlas/paper-0789,4693,2026-07-10T09:16:03.451621Z,2026-09-07T09:16:03.480628Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0790: Generative Modeling,"['Researcher 15', 'Researcher 50']",https://arxiv.org/abs/2601.00790,https://github.com/frontieratlas/paper-0790,4730,2026-07-09T09:16:03.451621Z,2026-09-07T09:16:03.480634Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0791: Retrieval,"['Researcher 16', 'Researcher 51']",https://arxiv.org/abs/2601.00791,https://github.com/frontieratlas/paper-0791,4767,2026-07-08T09:16:03.451621Z,2026-09-07T09:16:03.480641Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0792: Agents,"['Researcher 17', 'Researcher 52']",https://arxiv.org/abs/2601.00792,https://github.com/frontieratlas/paper-0792,4804,2026-07-07T09:16:03.451621Z,2026-09-07T09:16:03.480648Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0793: Language Models,"['Researcher 18', 'Researcher 53']",https://arxiv.org/abs/2601.00793,https://github.com/frontieratlas/paper-0793,4841,2026-07-06T09:16:03.451621Z,2026-09-07T09:16:03.480653Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0794: Multimodal Learning,"['Researcher 19', 'Researcher 54']",https://arxiv.org/abs/2601.00794,https://github.com/frontieratlas/paper-0794,4878,2026-07-05T09:16:03.451621Z,2026-09-07T09:16:03.480659Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0795: Robotics,"['Researcher 20', 'Researcher 2']",https://arxiv.org/abs/2601.00795,https://github.com/frontieratlas/paper-0795,4915,2026-07-04T09:16:03.451621Z,2026-09-07T09:16:03.480664Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0796: Alignment,"['Researcher 21', 'Researcher 3']",https://arxiv.org/abs/2601.00796,https://github.com/frontieratlas/paper-0796,4952,2026-07-03T09:16:03.451621Z,2026-09-07T09:16:03.480671Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0797: Computer Vision,"['Researcher 22', 'Researcher 4']",https://arxiv.org/abs/2601.00797,https://github.com/frontieratlas/paper-0797,4989,2026-07-02T09:16:03.451621Z,2026-09-07T09:16:03.480677Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0798: Generative Modeling,"['Researcher 23', 'Researcher 5']",https://arxiv.org/abs/2601.00798,https://github.com/frontieratlas/paper-0798,5026,2026-07-01T09:16:03.451621Z,2026-09-07T09:16:03.480707Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0799: Retrieval,"['Researcher 24', 'Researcher 6']",https://arxiv.org/abs/2601.00799,https://github.com/frontieratlas/paper-0799,5063,2026-06-30T09:16:03.451621Z,2026-09-07T09:16:03.480717Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0800: Agents,"['Researcher 25', 'Researcher 7']",https://arxiv.org/abs/2601.00800,https://github.com/frontieratlas/paper-0800,5100,2026-06-29T09:16:03.451621Z,2026-09-07T09:16:03.480724Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0801: Language Models,"['Researcher 26', 'Researcher 8']",https://arxiv.org/abs/2601.00801,https://github.com/frontieratlas/paper-0801,5137,2026-06-28T09:16:03.451621Z,2026-09-07T09:16:03.483292Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0802: Multimodal Learning,"['Researcher 27', 'Researcher 9']",https://arxiv.org/abs/2601.00802,https://github.com/frontieratlas/paper-0802,5174,2026-06-27T09:16:03.451621Z,2026-09-07T09:16:03.483302Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0803: Robotics,"['Researcher 28', 'Researcher 10']",https://arxiv.org/abs/2601.00803,https://github.com/frontieratlas/paper-0803,5211,2026-06-26T09:16:03.451621Z,2026-09-07T09:16:03.483309Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0804: Alignment,"['Researcher 29', 'Researcher 11']",https://arxiv.org/abs/2601.00804,https://github.com/frontieratlas/paper-0804,5248,2026-06-25T09:16:03.451621Z,2026-09-07T09:16:03.483316Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0805: Computer Vision,"['Researcher 30', 'Researcher 12']",https://arxiv.org/abs/2601.00805,https://github.com/frontieratlas/paper-0805,5285,2026-06-24T09:16:03.451621Z,2026-09-07T09:16:03.483322Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0806: Generative Modeling,"['Researcher 31', 'Researcher 13']",https://arxiv.org/abs/2601.00806,https://github.com/frontieratlas/paper-0806,5322,2026-06-23T09:16:03.451621Z,2026-09-07T09:16:03.483328Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0807: Retrieval,"['Researcher 32', 'Researcher 14']",https://arxiv.org/abs/2601.00807,https://github.com/frontieratlas/paper-0807,5359,2026-06-22T09:16:03.451621Z,2026-09-07T09:16:03.483333Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0808: Agents,"['Researcher 33', 'Researcher 15']",https://arxiv.org/abs/2601.00808,https://github.com/frontieratlas/paper-0808,5396,2026-06-21T09:16:03.451621Z,2026-09-07T09:16:03.483339Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0809: Language Models,"['Researcher 34', 'Researcher 16']",https://arxiv.org/abs/2601.00809,https://github.com/frontieratlas/paper-0809,5433,2026-06-20T09:16:03.451621Z,2026-09-07T09:16:03.483348Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0810: Multimodal Learning,"['Researcher 35', 'Researcher 17']",https://arxiv.org/abs/2601.00810,https://github.com/frontieratlas/paper-0810,5470,2026-06-19T09:16:03.451621Z,2026-09-07T09:16:03.483354Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0811: Robotics,"['Researcher 36', 'Researcher 18']",https://arxiv.org/abs/2601.00811,https://github.com/frontieratlas/paper-0811,5507,2026-06-18T09:16:03.451621Z,2026-09-07T09:16:03.483360Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0812: Alignment,"['Researcher 37', 'Researcher 19']",https://arxiv.org/abs/2601.00812,https://github.com/frontieratlas/paper-0812,5544,2026-06-17T09:16:03.451621Z,2026-09-07T09:16:03.483368Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0813: Computer Vision,"['Researcher 38', 'Researcher 20']",https://arxiv.org/abs/2601.00813,https://github.com/frontieratlas/paper-0813,5581,2026-06-16T09:16:03.451621Z,2026-09-07T09:16:03.483374Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0814: Generative Modeling,"['Researcher 39', 'Researcher 21']",https://arxiv.org/abs/2601.00814,https://github.com/frontieratlas/paper-0814,5618,2026-06-15T09:16:03.451621Z,2026-09-07T09:16:03.483379Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0815: Retrieval,"['Researcher 40', 'Researcher 22']",https://arxiv.org/abs/2601.00815,https://github.com/frontieratlas/paper-0815,5655,2026-06-14T09:16:03.451621Z,2026-09-07T09:16:03.483385Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0816: Agents,"['Researcher 41', 'Researcher 23']",https://arxiv.org/abs/2601.00816,https://github.com/frontieratlas/paper-0816,5692,2026-06-13T09:16:03.451621Z,2026-09-07T09:16:03.483393Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0817: Language Models,"['Researcher 42', 'Researcher 24']",https://arxiv.org/abs/2601.00817,https://github.com/frontieratlas/paper-0817,5729,2026-06-12T09:16:03.451621Z,2026-09-07T09:16:03.483398Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0818: Multimodal Learning,"['Researcher 43', 'Researcher 25']",https://arxiv.org/abs/2601.00818,https://github.com/frontieratlas/paper-0818,5766,2026-06-11T09:16:03.451621Z,2026-09-07T09:16:03.483404Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0819: Robotics,"['Researcher 44', 'Researcher 26']",https://arxiv.org/abs/2601.00819,https://github.com/frontieratlas/paper-0819,5803,2026-06-10T09:16:03.451621Z,2026-09-07T09:16:03.483411Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0820: Alignment,"['Researcher 45', 'Researcher 27']",https://arxiv.org/abs/2601.00820,https://github.com/frontieratlas/paper-0820,5840,2026-06-09T09:16:03.451621Z,2026-09-07T09:16:03.483417Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0821: Computer Vision,"['Researcher 46', 'Researcher 28']",https://arxiv.org/abs/2601.00821,https://github.com/frontieratlas/paper-0821,5877,2026-06-08T09:16:03.451621Z,2026-09-07T09:16:03.483423Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0822: Generative Modeling,"['Researcher 47', 'Researcher 29']",https://arxiv.org/abs/2601.00822,https://github.com/frontieratlas/paper-0822,5914,2026-06-07T09:16:03.451621Z,2026-09-07T09:16:03.483430Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0823: Retrieval,"['Researcher 48', 'Researcher 30']",https://arxiv.org/abs/2601.00823,https://github.com/frontieratlas/paper-0823,5951,2026-06-06T09:16:03.451621Z,2026-09-07T09:16:03.483436Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0824: Agents,"['Researcher 49', 'Researcher 31']",https://arxiv.org/abs/2601.00824,https://github.com/frontieratlas/paper-0824,5988,2026-06-05T09:16:03.451621Z,2026-09-07T09:16:03.483446Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0825: Language Models,"['Researcher 50', 'Researcher 32']",https://arxiv.org/abs/2601.00825,https://github.com/frontieratlas/paper-0825,6025,2026-06-04T09:16:03.451621Z,2026-09-07T09:16:03.483451Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0826: Multimodal Learning,"['Researcher 51', 'Researcher 33']",https://arxiv.org/abs/2601.00826,https://github.com/frontieratlas/paper-0826,6062,2026-06-03T09:16:03.451621Z,2026-09-07T09:16:03.483456Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0827: Robotics,"['Researcher 52', 'Researcher 34']",https://arxiv.org/abs/2601.00827,https://github.com/frontieratlas/paper-0827,6099,2026-06-02T09:16:03.451621Z,2026-09-07T09:16:03.483463Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0828: Alignment,"['Researcher 53', 'Researcher 35']",https://arxiv.org/abs/2601.00828,https://github.com/frontieratlas/paper-0828,6136,2026-06-01T09:16:03.451621Z,2026-09-07T09:16:03.483470Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0829: Computer Vision,"['Researcher 54', 'Researcher 36']",https://arxiv.org/abs/2601.00829,https://github.com/frontieratlas/paper-0829,6173,2026-05-31T09:16:03.451621Z,2026-09-07T09:16:03.483476Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0830: Generative Modeling,"['Researcher 55', 'Researcher 37']",https://arxiv.org/abs/2601.00830,https://github.com/frontieratlas/paper-0830,6210,2026-05-30T09:16:03.451621Z,2026-09-07T09:16:03.483482Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0831: Retrieval,"['Researcher 56', 'Researcher 38']",https://arxiv.org/abs/2601.00831,https://github.com/frontieratlas/paper-0831,6247,2026-05-29T09:16:03.451621Z,2026-09-07T09:16:03.483487Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0832: Agents,"['Researcher 57', 'Researcher 39']",https://arxiv.org/abs/2601.00832,https://github.com/frontieratlas/paper-0832,6284,2026-05-28T09:16:03.451621Z,2026-09-07T09:16:03.483496Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0833: Language Models,"['Researcher 58', 'Researcher 40']",https://arxiv.org/abs/2601.00833,https://github.com/frontieratlas/paper-0833,6321,2026-05-27T09:16:03.451621Z,2026-09-07T09:16:03.483502Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0834: Multimodal Learning,"['Researcher 59', 'Researcher 41']",https://arxiv.org/abs/2601.00834,https://github.com/frontieratlas/paper-0834,6358,2026-05-26T09:16:03.451621Z,2026-09-07T09:16:03.483508Z
1.0,RESEARCH_PAPER,arXiv (deterministic assessment fixture),https://arxiv.org/,Frontier Study 0835: Robotics,"['Researcher 60', 'Researcher 42']",https://arxiv.org/abs/2601.00835,https://github.com/frontieratlas/paper-0835,6395,2026-05-25T09:16:03.451621Z,2026-09-07T09:16:03.483513Z
